Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh,Hydrogen_Production_kWh,Hydrogen_Consumption_kWh,Hydrogen_Level_kWh
,1.7187018004200896,1718.7018004200895,2023-07-01 17:00:00,51.644,8.897,0,1955.6095,51.644,8.897,0,820.8876,1057.7952698924105,0.0,0.0,2500.0,740.4566889246873,0.0,2260017.7622472793
,1.7242894021068302,1724.2894021068305,2023-07-01 18:00:00,51.644,8.897,0,1995.5317,51.644,8.897,0,714.64923,985.8915060962948,0.0,0.0,2500.0,690.1240542674063,0.0,2260707.886301547
,1.731183557421814,1731.183557421814,2023-07-01 19:00:00,51.644,8.897,0,2013.1453,51.644,8.897,0,568.0379,849.9995480469361,0.0,0.0,2500.0,594.9996836328552,0.0,2261302.88598518
,1.7207033293825038,1720.703329382504,2023-07-01 20:00:00,51.644,8.897,0,2018.5579,51.644,8.897,0,412.45697,710.3115631956211,0.0,0.0,2500.0,497.21809423693475,0.0,2261800.104079417
,1.7353256104134775,1735.3256104134775,2023-07-01 21:00:00,51.644,8.897,0,2018.5579,51.644,8.897,0,348.33734,631.5696532583975,0.0,0.0,2500.0,442.0987572808782,0.0,2262242.202836698
,1.7242060050667296,1724.2060050667296,2023-07-01 22:00:00,51.644,8.897,0,2018.5579,51.644,8.897,0,352.8928,647.2446785270204,0.0,0.0,2500.0,453.0712749689142,0.0,2262695.2741116667
,1.685732170566982,1685.732170566982,2023-07-01 23:00:00,51.644,8.897,0,2018.5579,51.644,8.897,0,296.8334,629.659186854893,0.0,0.0,2500.0,440.7614307984251,0.0,2263136.0355424653
,1.694711251884481,1694.7112518844806,2023-07-02 00:00:00,51.644,8.897,0,2018.5579,51.644,8.897,0,289.25748,613.1041778030194,0.0,0.0,2500.0,429.17292446211354,0.0,2263565.2084669275
,1.698325123622174,1698.325123622174,2023-07-02 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,306.2521,-1392.0730179092834,0.0,1392.0730179092834,1107.9269820907166,0.0,0.0,2263565.2084669275
,1.6907637919863852,1690.7637919863853,2023-07-02 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,311.9869,-1378.776884027401,0.0,1107.9269820907166,0.0,0.0,451.4165032278072,2263113.7919636997
,1.6766696922093822,1676.6696922093824,2023-07-02 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,436.08844,-1240.5812522679762,0.0,0.0,0.0,0.0,2067.635420446627,2261046.156543253
,1.7109736747040996,1710.9736747040995,2023-07-02 04:00:00,51.644,8.897,0,9.795227,51.644,8.897,0,804.6059,-896.5725516572245,0.0,0.0,0.0,0.0,1494.2875860953743,2259551.8689571577
,1.688651066970503,1688.651066970503,2023-07-02 05:00:00,51.644,8.897,0,57.612564,51.644,8.897,0,874.3309,-756.7076465603468,0.0,0.0,0.0,0.0,1261.1794109339114,2258290.6895462237
,1.7068038226990692,1706.803822699069,2023-07-02 06:00:00,51.644,8.897,0,155.15579,51.644,8.897,0,390.09125,-1161.556752386569,0.0,0.0,0.0,0.0,1935.9279206442818,2256354.7616255796
,1.7209535205028057,1720.9535205028058,2023-07-02 07:00:00,51.644,8.897,0,361.69562,51.644,8.897,0,615.4816,-743.7762744090558,0.0,0.0,0.0,0.0,1239.627124015093,2255115.1345015643
,1.708944346728318,1708.944346728318,2023-07-02 08:00:00,51.644,8.897,0,769.01526,51.644,8.897,0,889.8056,-50.123545947067896,0.0,0.0,0.0,0.0,83.53924324511317,2255031.5952583193
,1.711752047078372,1711.752047078372,2023-07-02 09:00:00,51.644,8.897,0,1357.1709,51.644,8.897,0,1529.9365,1175.355374796628,1175.355374796628,0.0,1175.355374796628,0.0,0.0,2255031.5952583193
,1.6927653209487998,1692.7653209488,2023-07-02 10:00:00,51.644,8.897,0,2075.5388,51.644,8.897,0,1871.7229,2254.4963978012,1324.644625203372,0.0,2500.0,650.8962408184797,0.0,2255682.4914991376
,1.6958232124191557,1695.8232124191554,2023-07-02 11:00:00,51.644,8.897,0,2869.3457,51.644,8.897,0,2094.9634,3268.4858696120946,0.0,0.0,2500.0,2287.940108728466,0.0,2257970.431607866
,1.7085829595545488,1708.5829595545488,2023-07-02 12:00:00,51.644,8.897,0,3540.7349,51.644,8.897,0,1944.5323,3776.684130289201,0.0,0.0,2500.0,2643.678891202441,0.0,2260614.1104990686
,1.6897908265185448,1689.7908265185447,2023-07-02 13:00:00,51.644,8.897,0,4124.625,51.644,8.897,0,1913.558,4348.392278950205,0.0,0.0,2500.0,3043.8745952651434,0.0,2263657.985094334
,1.4649524064073025,1464.9524064073023,2023-07-02 14:00:00,51.644,8.897,0,4546.9536,51.644,8.897,0,1693.7618,4775.762925623948,0.0,0.0,2500.0,3343.0340479367633,0.0,2267001.0191422706
,1.6714434776964109,1671.4434776964106,2023-07-02 15:00:00,51.644,8.897,0,4967.87,51.644,8.897,0,1321.256,4617.682498866089,0.0,0.0,2500.0,3232.3777492062623,0.0,2270233.3968914766
,1.669719938867665,1669.7199388676647,2023-07-02 16:00:00,51.644,8.897,0,5401.919,51.644,8.897,0,1252.0863,4984.2854322260855,0.0,0.0,2500.0,3488.9998025582595,0.0,2273722.396694035
