Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh
,1.3896448791964515,1389.644879196452,2023-06-19 11:00:00,51.644,8.897,0,3021.411,51.644,8.897,0,383.4424,2015.208392287923,2015.208392287923,0.0,46108.110316506776
,1.377552308381864,1377.552308381864,2023-06-19 12:00:00,51.644,8.897,0,3758.796,51.644,8.897,0,329.0478,2710.291441618136,2710.291441618136,0.0,48818.40175812491
,1.4012370677704369,1401.2370677704366,2023-06-19 13:00:00,51.644,8.897,0,4571.978,51.644,8.897,0,324.22424,3494.9650806670634,1181.5982418750864,0.0,50000.0
,1.3784696758229704,1378.4696758229704,2023-06-19 14:00:00,51.644,8.897,0,5310.3267,51.644,8.897,0,309.69455,4241.55132027078,0.0,0.0,50000.0
,1.672027256977115,1672.027256977115,2023-06-19 15:00:00,51.644,8.897,0,5903.5815,51.644,8.897,0,268.27887,4499.833094585385,0.0,0.0,50000.0
,1.6537633051950815,1653.7633051950816,2023-06-19 16:00:00,51.644,8.897,0,6376.1235,51.644,8.897,0,193.80315,4916.163452617418,0.0,0.0,50000.0
,1.7750226015013677,1775.0226015013675,2023-06-19 17:00:00,51.644,8.897,0,6706.5117,51.644,8.897,0,113.51862,5045.007671936132,0.0,0.0,50000.0
,1.48566267136562,1485.66267136562,2023-06-19 18:00:00,51.644,8.897,0,6900.166,51.644,8.897,0,44.474304,5458.977465353129,0.0,0.0,50000.0
,1.4888595579028103,1488.85955790281,2023-06-19 19:00:00,51.644,8.897,0,6969.465,51.644,8.897,0,17.632803,5498.23809834719,0.0,0.0,50000.0
,1.4827437749620989,1482.743774962099,2023-06-19 20:00:00,51.644,8.897,0,6978.492,51.644,8.897,0,23.047226,5518.795775819152,0.0,0.0,50000.0
,1.4905274987048225,1490.5274987048224,2023-06-19 21:00:00,51.644,8.897,0,6978.492,51.644,8.897,0,30.681032,5518.645841138928,0.0,0.0,50000.0
,1.4807144469863172,1480.7144469863174,2023-06-19 22:00:00,51.644,8.897,0,6978.492,51.644,8.897,0,43.317234,5541.095123326182,0.0,0.0,50000.0
,1.457530069838348,1457.530069838348,2023-06-19 23:00:00,51.644,8.897,0,6978.492,51.644,8.897,0,51.150414,5572.112508286652,0.0,0.0,50000.0
,1.658989519708053,1658.9895197080532,2023-06-20 00:00:00,51.644,8.897,0,6978.492,51.644,8.897,0,44.767406,5364.270245916947,0.0,0.0,50000.0
,1.8014038651865265,1801.403865186527,2023-06-20 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,49.193436,-1752.2104295175814,0.0,1752.2104295175814,48247.78957048242
,1.7824449380703218,1782.4449380703218,2023-06-20 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,52.15826,-1730.2866777248628,0.0,1730.2866777248628,46517.502892757555
,1.7987907579300408,1798.7907579300409,2023-06-20 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,63.97043,-1734.820329463244,0.0,1734.820329463244,44782.68256329431
,1.7877267506100267,1787.7267506100268,2023-06-20 04:00:00,51.644,8.897,0,12.14045,51.644,8.897,0,65.51608,-1710.0702183224291,0.0,1710.0702183224291,43072.61234497188
,1.7958440625131529,1795.844062513153,2023-06-20 05:00:00,51.644,8.897,0,61.053413,51.644,8.897,0,71.86399,-1662.9266583383485,0.0,1662.9266583383485,41409.68568663353
,1.833595122665362,1833.595122665362,2023-06-20 06:00:00,51.644,8.897,0,167.90794,51.644,8.897,0,71.43031,-1594.2568658294244,0.0,1594.2568658294244,39815.4288208041
,1.846438266840856,1846.438266840856,2023-06-20 07:00:00,51.644,8.897,0,287.6015,51.644,8.897,0,58.342617,-1500.494144526403,0.0,1500.494144526403,38314.9346762777
,1.846354869800755,1846.354869800755,2023-06-20 08:00:00,51.644,8.897,0,503.3604,51.644,8.897,0,74.40439,-1268.5900992929426,0.0,1268.5900992929426,37046.34457698475
,1.8601709794440893,1860.1709794440892,2023-06-20 09:00:00,51.644,8.897,0,826.33984,51.644,8.897,0,81.72745,-952.103718701902,0.0,952.103718701902,36094.24085828285
,1.8528042409018688,1852.8042409018688,2023-06-20 10:00:00,51.644,8.897,0,1364.0831,51.644,8.897,0,81.252945,-407.46818133155625,0.0,407.46818133155625,35686.772676951296
,1.856390313626196,1856.390313626196,2023-06-20 11:00:00,51.644,8.897,0,2032.0199,51.644,8.897,0,57.622856,233.25250863942935,233.25250863942935,0.0,35920.025185590726
,1.8474390313220632,1847.4390313220636,2023-06-20 12:00:00,51.644,8.897,0,2598.4595,51.644,8.897,0,18.176252,769.1967108654367,769.1967108654367,0.0,36689.22189645616
,1.86523039987686,1865.23039987686,2023-06-20 13:00:00,51.644,8.897,0,3165.749,51.644,8.897,0,16.398657,1316.9173052012652,1316.9173052012652,0.0,38006.139201657425
,1.3568420434235458,1356.8420434235456,2023-06-20 14:00:00,51.644,8.897,0,3703.121,51.644,8.897,0,23.21688,2369.495847201454,2369.495847201454,0.0,40375.63504885888
,1.2924873274792423,1292.487327479242,2023-06-20 15:00:00,51.644,8.897,0,4329.621,51.644,8.897,0,43.748234,3080.881813145758,3080.881813145758,0.0,43456.51686200464
,1.3186184000441,1318.6184000441,2023-06-20 16:00:00,51.644,8.897,0,4778.444,51.644,8.897,0,50.129906,3509.95533042465,3509.95533042465,0.0,46966.47219242929
,1.3156717046272115,1315.6717046272115,2023-06-20 17:00:00,51.644,8.897,0,5075.3545,51.644,8.897,0,24.543201,3784.225756310289,3033.52780757071,0.0,50000.0
,0.8423379040295204,842.3379040295204,2023-06-20 18:00:00,51.644,8.897,0,5245.4136,51.644,8.897,0,9.154983,4412.23045534548,0.0,0.0,50000.0
,0.8714990690513666,871.4990690513666,2023-06-20 19:00:00,51.644,8.897,0,5304.8354,51.644,8.897,0,63.157433,4496.493606729883,0.0,0.0,50000.0
,0.4805337450597105,480.53374505971055,2023-06-20 20:00:00,51.644,8.897,0,5310.937,51.644,8.897,0,57.769672,4888.172797909039,0.0,0.0,50000.0
,0.4267148551814507,426.71485518145073,2023-06-20 21:00:00,51.644,8.897,0,5310.937,51.644,8.897,0,22.734745,4906.957019818549,0.0,0.0,50000.0
,0.5163666732896057,516.3666732896057,2023-06-20 22:00:00,51.644,8.897,0,5310.937,51.644,8.897,0,5.808719,4800.378932179145,0.0,0.0,50000.0
,0.9095837173639784,909.5837173639782,2023-06-20 23:00:00,51.644,8.897,0,5310.937,51.644,8.897,0,13.445376,4414.798606854772,0.0,0.0,50000.0
,1.479991672638779,1479.9916726387792,2023-06-21 00:00:00,51.644,8.897,0,5310.937,51.644,8.897,0,40.72085,3871.666042204971,0.0,0.0,50000.0
,1.8280909180187217,1828.0909180187216,2023-06-21 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,64.06895,-1764.021971180343,0.0,1764.021971180343,48235.978028819656
,1.8013760661731602,1801.37606617316,2023-06-21 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,78.56804,-1722.8080272327304,0.0,1722.8080272327304,46513.17000158693
,1.814636195549157,1814.636195549157,2023-06-21 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,78.243065,-1736.393130668786,0.0,1736.393130668786,44776.77687091814
,1.7902842598397788,1790.284259839779,2023-06-21 04:00:00,51.644,8.897,0,16.407541,51.644,8.897,0,78.872856,-1695.0038643319665,0.0,1695.0038643319665,43081.773006586176
,1.8252276196419344,1825.2276196419343,2023-06-21 05:00:00,51.644,8.897,0,109.07424,51.644,8.897,0,87.81141,-1628.3419690071687,0.0,1628.3419690071687,41453.43103757901
,0.7273333857307802,727.3333857307802,2023-06-21 06:00:00,51.644,8.897,0,282.60797,51.644,8.897,0,278.2037,-166.52174022296765,0.0,166.52174022296765,41286.90929735604
,0.6051845209967546,605.1845209967546,2023-06-21 07:00:00,51.644,8.897,0,674.05774,51.644,8.897,0,275.91797,344.7911870110579,344.7911870110579,0.0,41631.700484367095
,0.6104663335364597,610.4663335364598,2023-06-21 08:00:00,51.644,8.897,0,1191.5814,51.644,8.897,0,266.41522,847.5302484947902,847.5302484947902,0.0,42479.230732861884
,0.5934533373559354,593.4533373559354,2023-06-21 09:00:00,51.644,8.897,0,1724.9808,51.644,8.897,0,217.2711,1348.7986157690646,1348.7986157690646,0.0,43828.029348630946
,1.1733963542155723,1173.3963542155725,2023-06-21 10:00:00,51.644,8.897,0,2351.3699,51.644,8.897,0,259.75598,1437.7296223469275,1437.7296223469275,0.0,45265.75897097787
,1.464591019233533,1464.591019233533,2023-06-21 11:00:00,51.644,8.897,0,2969.9458,51.644,8.897,0,213.23091,1718.585738578967,1718.585738578967,0.0,46984.34470955683
,1.4375981772543025,1437.5981772543023,2023-06-21 12:00:00,51.644,8.897,0,3653.2378,51.644,8.897,0,207.31482,2422.9545571206977,2422.9545571206977,0.0,49407.29926667753
,1.4447703227029547,1444.770322702955,2023-06-21 13:00:00,51.644,8.897,0,4314.6963,51.644,8.897,0,196.13046,3066.056337453296,592.7007333224683,0.0,50000.0
,1.423392881423832,1423.392881423832,2023-06-21 14:00:00,51.644,8.897,0,4985.0903,51.644,8.897,0,208.20485,3769.902528732418,0.0,0.0,50000.0
,1.610091055195729,1610.091055195729,2023-06-21 15:00:00,51.644,8.897,0,5591.201,51.644,8.897,0,241.10246,4222.2126557417705,0.0,0.0,50000.0
,1.7585655855881803,1758.5655855881805,2023-06-21 16:00:00,51.644,8.897,0,5955.9907,51.644,8.897,0,104.81746,4302.2425198805695,0.0,0.0,50000.0
,1.7748558074211662,1774.8558074211662,2023-06-21 17:00:00,51.644,8.897,0,6180.63,51.644,8.897,0,41.62283,4447.397122266334,0.0,0.0,50000.0
